6d-	7s+	-1.46E+01	0
7d-	7s+	1.42E+01	0
6d+	7s+	1.86E+01	0
7d+	7s+	-1.65E+01	0
6d-	8s+	7.33E+00	0
7d-	8s+	-7.58E+01	0
6d+	8s+	-1.01E+01	0
7d+	8s+	9.45E+01	0
6d-	9s+	2.04E+00	0
7d-	9s+	4.69E+01	0
6d+	9s+	-2.69E+00	0
7d+	9s+	-6.22E+01	0
7p+	7p-	2.97E+01	0
8p+	7p-	-1.27E+01	0
9p+	7p-	-4.73E+00	0
7p+	8p-	-2.43E+01	0
8p+	8p-	1.11E+02	0
9p+	8p-	-4.32E+01	0
7p+	9p-	-6.38E+00	0
8p+	9p-	-7.89E+01	0
9p+	9p-	2.91E+02	0
8p+	7p+	-1.96E+01	0
9p+	7p+	-6.22E+00	0
9p+	8p+	-6.36E+01	0
7d-	6d-	-9.68E+00	0
6d+	6d-	8.46E+00	0
7d+	6d-	-5.98E+00	0
6d+	7d-	-7.04E+00	0
7d+	7d-	5.08E+01	0
7d+	6d+	-1.34E+01	0
