6d-	7s+	-1.47E+01	0
7d-	7s+	1.43E+01	0
6d+	7s+	1.89E+01	0
7d+	7s+	-1.66E+01	0
6d-	8s+	7.69E+00	0
7d-	8s+	-7.59E+01	0
6d+	8s+	-1.06E+01	0
7d+	8s+	9.47E+01	0
6d-	9s+	2.11E+00	0
7d-	9s+	4.72E+01	0
6d+	9s+	-2.75E+00	0
7d+	9s+	-6.27E+01	0
7p+	7p-	2.98E+01	0
8p+	7p-	-1.29E+01	0
9p+	7p-	-4.83E+00	0
7p+	8p-	-2.45E+01	0
8p+	8p-	1.11E+02	0
9p+	8p-	-4.38E+01	0
7p+	9p-	-6.42E+00	0
8p+	9p-	-7.95E+01	0
9p+	9p-	2.90E+02	0
8p+	7p+	-1.98E+01	0
9p+	7p+	-6.29E+00	0
9p+	8p+	-6.42E+01	0
7d-	6d-	-1.00E+01	0
6d+	6d-	8.64E+00	0
7d+	6d-	-6.17E+00	0
6d+	7d-	-7.25E+00	0
7d+	7d-	5.10E+01	0
7d+	6d+	-1.38E+01	0
