7p-	7s+	-3.23E+00	0
8p-	7s+	5.80E-02	0
9p-	7s+	9.12E-02	0
7p+	7s+	4.49E+00	0
8p+	7s+	3.79E-01	0
9p+	7s+	1.23E-01	0
7p-	8s+	2.52E+00	0
8p-	8s+	-6.95E+00	0
9p-	8s+	-1.61E-01	0
7p+	8s+	-4.64E+00	0
8p+	8s+	9.31E+00	0
9p+	8s+	1.03E+00	0
7p-	9s+	7.07E-01	0
8p-	9s+	5.03E+00	0
9p-	9s+	-1.15E+01	0
7p+	9s+	-1.04E+00	0
8p+	9s+	-9.03E+00	0
9p+	9s+	1.52E+01	0
7p-	6d-	3.53E+00	0
8p-	6d-	3.99E-02	0
9p-	6d-	1.08E-02	0
7p+	6d-	1.50E+00	0
8p+	6d-	1.40E-01	0
9p+	6d-	6.65E-02	0
7p-	7d-	-4.33E+00	0
8p-	7d-	9.52E+00	0
9p-	7d-	-4.54E-01	0
7p+	7d-	-2.40E+00	0
8p+	7d-	4.02E+00	0
9p+	7d-	1.30E-01	0
7p+	6d+	4.79E+00	0
8p+	6d+	3.74E-01	0
9p+	6d+	1.82E-01	0
7p+	7d+	-6.96E+00	0
8p+	7d+	1.25E+01	0
9p+	7d+	1.71E-01	0
