6d-	7s+	-1.46E+01	0
7d-	7s+	1.41E+01	0
6d+	7s+	1.87E+01	0
7d+	7s+	-1.64E+01	0
6d-	8s+	7.57E+00	0
7d-	8s+	-7.57E+01	0
6d+	8s+	-1.05E+01	0
7d+	8s+	9.45E+01	0
6d-	9s+	2.08E+00	0
7d-	9s+	4.71E+01	0
6d+	9s+	-2.73E+00	0
7d+	9s+	-6.25E+01	0
7p+	7p-	2.98E+01	0
8p+	7p-	-1.28E+01	0
9p+	7p-	-4.78E+00	0
7p+	8p-	-2.43E+01	0
8p+	8p-	1.11E+02	0
9p+	8p-	-4.36E+01	0
7p+	9p-	-6.37E+00	0
8p+	9p-	-7.93E+01	0
9p+	9p-	2.90E+02	0
8p+	7p+	-1.97E+01	0
9p+	7p+	-6.25E+00	0
9p+	8p+	-6.41E+01	0
7d-	6d-	-9.88E+00	0
6d+	6d-	8.56E+00	0
7d+	6d-	-6.10E+00	0
6d+	7d-	-7.19E+00	0
7d+	7d-	5.08E+01	0
7d+	6d+	-1.36E+01	0
