8s+	7s+	0.0014698700	0
9s+	7s+	0.0008723900	0
6d-	7s+	0.0017865450	0
7d-	7s+	0.0004121415	0
9s+	8s+	0.0003364505	0
6d-	8s+	0.0008060550	0
7d-	8s+	0.0001963210	0
6d-	9s+	0.0005195350	0
7d-	9s+	0.0001321336	0
8p-	7p-	-0.0000282746	0
9p-	7p-	-0.0000191408	0
7p+	7p-	-1.1343660000	0
8p+	7p-	-0.1109862000	0
9p+	7p-	-0.0582287300	0
9p-	8p-	-0.0000133797	0
7p+	8p-	0.1298985000	0
8p+	8p-	-1.1330725000	0
9p+	8p-	-0.1101797000	0
7p+	9p-	0.0604262700	0
8p+	9p-	0.1335888000	0
9p+	9p-	-1.1327730000	0
8p+	7p+	0.0000502235	0
9p+	7p+	0.0000224651	0
9p+	8p+	0.0000017507	0
7d-	6d-	-0.0006095550	0
6d+	6d-	-1.5529470000	0
7d+	6d-	-0.0481833800	0
6d+	7d-	0.0321292000	0
7d+	7d-	-1.5478160000	0
7d+	6d+	0.0004126550	0
