5d-	6s+	-12.431830	0
6d-	6s+	16.802540	0
5d+	6s+	15.560470	0
6d+	6s+	-20.277860	0
5d-	7s+	4.451679	0
6d-	7s+	-70.673530	0
5d+	7s+	-5.799326	0
6d+	7s+	87.350480	0
5d-	8s+	1.425417	0
6d-	8s+	35.368300	0
5d+	8s+	-1.825619	0
6d+	8s+	-44.857540	0
6p+	6p-	28.219400	0
7p+	6p-	-15.528350	0
8p+	6p-	-5.241901	0
6p+	7p-	-19.222400	0
7p+	7p-	106.823080	0
8p+	7p-	-52.649090	0
6p+	8p-	-5.768855	0
7p+	8p-	-64.226200	0
8p+	8p-	282.527050	0
7p+	6p+	-17.797060	0
8p+	6p+	-5.665516	0
8p+	7p+	-59.446740	0
6d-	5d-	-8.033022	0
5d+	5d-	6.582753	0
6d+	5d-	-5.142215	0
5d+	6d-	-5.497975	0
6d+	6d-	44.859630	0
6d+	5d+	-10.768100	0
