5d-	6s+	-12.626880	0
6d-	6s+	16.891830	0
5d+	6s+	15.811610	0
6d+	6s+	-20.378615	0
5d-	7s+	4.741334	0
6d-	7s+	-70.869375	0
5d+	7s+	-6.158910	0
6d+	7s+	87.598830	0
5d-	8s+	1.496620	0
6d-	8s+	35.637665	0
5d+	8s+	-1.908629	0
6d+	8s+	-45.212080	0
6p+	6p-	28.316990	0
7p+	6p-	-15.688640	0
8p+	6p-	-5.298932	0
6p+	7p-	-19.387990	0
7p+	7p-	107.045290	0
8p+	7p-	-52.819025	0
6p+	8p-	-5.818327	0
7p+	8p-	-64.452945	0
8p+	8p-	282.769675	0
7p+	6p+	-17.952400	0
8p+	6p+	-5.717161	0
8p+	7p+	-59.640440	0
6d-	5d-	-8.321151	0
5d+	5d-	6.740750	0
6d+	5d-	-5.324909	0
5d+	6d-	-5.688737	0
6d+	6d-	45.019245	0
6d+	5d+	-11.146075	0
