6p-	6s+	-3.316486	0
7p-	6s+	0.077642	0
8p-	6s+	0.097980	0
6p+	6s+	4.682114	0
7p+	6s+	0.063800	0
8p+	6s+	-0.048333	0
6p-	7s+	2.477511	0
7p-	7s+	-7.000422	0
8p-	7s+	-0.126718	0
6p+	7s+	-3.860008	0
7p+	7s+	9.761420	0
8p+	7s+	0.481743	0
6p-	8s+	0.701153	0
7p-	8s+	4.951331	0
8p-	8s+	-11.542457	0
6p+	8s+	-1.021428	0
7p+	8s+	-7.643129	0
8p+	8s+	16.010712	0
6p-	5d-	3.037725	0
7p-	5d-	0.272308	0
8p-	5d-	0.131128	0
6p+	5d-	1.328314	0
7p+	5d-	0.152974	0
8p+	5d-	0.075552	0
6p-	6d-	-4.874199	0
7p-	6d-	8.624779	0
8p-	6d-	0.122641	0
6p+	6d-	-2.326402	0
7p+	6d-	3.766230	0
8p+	6d-	0.148504	0
6p+	5d+	4.091027	0
7p+	5d+	0.445117	0
8p+	5d+	0.220778	0
6p+	6d+	-6.902457	0
7p+	6d+	11.462700	0
8p+	6d+	0.372392	0
